Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Tmem106b	1326	1282	1044	733	591	1061	832	718	690	987
Tmem106c	396	494	423	197	126	234	220	320	296	343
Tmem107	212	198	150	96	79	141	196	266	143	262
Tmem108	10	11	10	4	0	2	1	5	9	5
Tmem109	1729	1310	1693	1221	1007	1574	1242	1430	1115	1221
Tmem11	610	668	735	388	267	397	412	540	442	586
Tmem110	717	725	625	539	321	660	616	575	630	584
Tmem114	0	0	0	0	0	0	0	0	0	0
Tmem115	1074	993	997	763	542	955	862	878	904	929
Tmem116	12	20	18	10	6	8	9	22	18	12
Tmem117	0	3	0	0	0	0	0	0	0	0
Tmem119	8	7	0	7	0	6	0	15	2	4
Tmem120a	802	984	835	697	498	1013	925	1028	762	844
Tmem120b	183	176	164	105	70	77	93	121	60	196
Tmem121	1	20	2	5	3	9	5	17	6	4
Tmem121b	0	0	0	0	0	4	0	4	1	0
Tmem123	7173	6660	6076	3853	3134	5675	4898	4056	4345	6458
Tmem125	0	0	0	0	0	0	0	0	0	0
Tmem126a	1242	1383	1328	763	584	1136	928	875	850	1112
Tmem126b	892	822	862	557	432	666	591	640	566	779
Tmem127	2402	1465	1980	2108	1345	1923	2395	1928	1845	2686
Tmem128	1516	1535	1545	1123	803	1264	1321	1415	1141	1256
Tmem129	959	933	773	544	518	761	810	579	736	885
Tmem130	3	0	0	0	0	0	0	0	0	0
Tmem131	1168	1449	973	1006	665	1169	1542	1211	1475	1344
Tmem131l	2424	3090	2356	2318	1425	2594	2511	2306	2162	2463
Tmem132a	4	3	1	6	4	10	12	18	8	7
Tmem132b	0	0	0	0	0	0	0	0	0	0
Tmem132c	0	0	0	0	0	0	0	0	0	2
Tmem132cos	0	0	0	0	0	0	0	0	0	0
Tmem132d	0	0	0	0	0	0	0	0	0	0
Tmem132e	0	2	17	0	0	0	0	0	0	0
Tmem134	2258	2558	2252	1576	1055	2072	2280	2363	2072	2153
Tmem135	1307	972	1258	980	727	1338	1484	815	1095	1220
Tmem136	0	0	0	0	0	0	0	0	0	3
Tmem138	561	549	445	380	218	316	362	476	368	395
Tmem139	3	0	3	0	2	2	4	0	0	3
Tmem140	192	123	131	66	32	123	184	185	174	163
Tmem141	56	113	85	37	18	41	86	184	91	74
Tmem143	91	130	100	66	52	63	100	76	80	99
Tmem144	9	32	9	0	2	19	33	24	32	22
Tmem145	0	4	0	0	0	0	0	0	1	0
Tmem147	1607	1801	1685	857	429	803	1175	1589	905	1507
Tmem147os	22	22	16	6	5	11	9	18	13	9
Tmem14a	47	55	39	44	23	47	40	24	29	41
Tmem14c	3281	3265	3197	2016	1297	1898	2677	3450	2234	3384
Tmem150a	12	13	28	5	11	7	17	5	31	9
Tmem150b	29	30	41	8	2	3	44	69	36	19
Tmem150c	2	0	0	0	0	0	0	0	1	0
Tmem150cos	0	0	0	0	0	0	0	0	0	0
Tmem151a	42	51	91	103	54	130	95	64	25	73
Tmem151b	1	0	0	0	0	0	1	0	0	0
Tmem154	2716	2430	2594	1989	1926	2127	1975	2117	2001	2012
Tmem156	300	335	275	247	140	255	240	285	286	283
Tmem158	17	70	21	23	15	17	15	25	10	29
Tmem159	127	93	118	75	59	135	122	160	146	67
Tmem160	1914	1677	1961	944	525	1269	1334	1434	1155	1600
Tmem161a	1017	1179	1136	749	471	947	957	953	842	1075
Tmem161b	678	601	566	456	292	496	492	558	360	458
Tmem163	1562	911	1578	1325	913	1984	1224	667	868	1549
Tmem164	2627	2351	2491	2101	1306	2380	2356	2572	2358	2505
Tmem165	2873	2929	2824	1955	1439	2368	2327	2540	2128	2709
Tmem167	3193	3018	3059	1598	1311	2215	2097	2233	1774	2762
Tmem167-ps1	0	0	0	0	0	0	0	0	0	0
Tmem167-ps2	0	0	0	0	0	0	0	0	0	0
Tmem167-ps3	0	0	0	0	0	0	0	0	0	0
Tmem167b	1066	864	942	743	504	895	800	854	813	870
Tmem168	2426	2645	2066	1789	1397	2325	2320	2069	1966	2313
Tmem169	1	0	0	0	0	1	0	0	0	0
Tmem17	38	34	20	6	6	17	24	28	16	19
Tmem170	33	32	49	15	18	34	36	47	30	64
Tmem170b	945	927	806	467	359	535	703	835	687	913
Tmem171	90	60	74	41	18	96	91	104	71	82
Tmem173	2562	3390	2924	1831	1337	2606	2537	2378	2481	2292
Tmem174	0	0	0	0	0	0	0	0	0	0
Tmem175	892	917	770	852	652	1045	898	880	752	1005
Tmem176a	151	173	100	50	37	52	121	188	155	115
Tmem176b	285	303	252	133	52	83	201	369	236	172
Tmem177	314	261	227	174	123	261	308	245	136	332
Tmem178	5	3	3	1	0	0	0	13	9	0
Tmem178b	0	0	0	0	0	0	0	0	0	0
Tmem179	0	1	0	0	0	0	0	0	0	0
Tmem18	655	831	629	416	383	440	411	426	400	644
Tmem181a	322	263	245	194	152	207	223	264	173	245
Tmem181b-ps	93	126	115	83	66	148	153	174	158	151
Tmem181c-ps	1	0	2	0	0	1	0	0	1	2
Tmem182	0	0	0	0	0	0	0	0	0	0
Tmem183a	1961	2020	1798	1444	1061	1588	1666	1352	1424	1562
Tmem184a	0	5	6	3	2	0	1	10	11	12
Tmem184b	1546	1917	1293	833	533	973	1422	1182	1404	1338
Tmem184c	984	1088	935	806	640	1026	824	660	729	776
Tmem185a	534	661	482	353	311	555	535	595	541	585
Tmem185b	466	386	348	418	196	285	295	375	372	337
Tmem186	617	728	638	425	356	482	452	530	460	639
Tmem189	1791	1777	1632	1046	768	1244	1284	1084	1169	1626
Tmem19	918	1059	970	780	631	916	947	949	735	880
Tmem190	0	4	0	0	0	0	1	3	1	6
Tmem191c	355	416	391	269	176	370	314	233	248	284
Tmem192	1649	1658	1565	1209	663	1180	1300	1653	1230	1496
Tmem196	0	0	0	0	0	0	0	0	0	0
Tmem198	83	35	68	45	21	68	55	35	23	37
Tmem198b	53	34	33	68	38	67	68	55	33	47
Tmem199	849	927	1001	733	446	755	895	991	758	937
Tmem2	912	647	930	1273	955	1447	1306	865	1258	1012
Tmem200a	0	4	0	3	0	0	0	0	0	0
Tmem200b	22	9	24	14	6	20	32	16	13	9
Tmem200c	0	0	0	0	0	0	0	0	0	0
Tmem201	583	681	535	505	352	526	479	360	491	503
Tmem202	3	0	4	1	0	0	7	12	7	6
Tmem203	175	180	181	132	65	102	127	174	99	107
Tmem204	9	12	13	17	6	14	16	13	18	11
Tmem205	128	163	146	69	14	31	126	389	215	115
Tmem206	356	407	363	292	104	221	288	522	470	424
Tmem207	0	0	0	0	0	0	0	0	0	0
Tmem208	1418	1225	1479	829	539	1012	1059	1392	946	1268
Tmem209	1688	2119	1758	1382	1080	1753	1546	1264	1225	1777
Tmem210	0	0	0	0	0	0	0	0	0	0
Tmem211	0	0	0	0	0	0	0	0	0	0
Tmem212	0	0	0	0	0	0	0	0	0	0
Tmem213	0	0	0	0	0	0	0	0	0	0
Tmem214	1886	2606	1895	1625	1034	1737	2182	2272	2342	1951
Tmem215	0	0	0	0	0	0	0	0	0	0
Tmem216	139	227	198	63	51	76	143	226	144	166
Tmem217	4	4	0	1	0	1	3	0	0	1
Tmem218	127	162	139	61	56	93	102	101	76	96
Tmem219	390	433	457	228	96	276	359	560	394	380
Tmem220	9	17	9	6	3	1	12	22	22	22
Tmem221	195	203	172	127	91	513	416	249	290	399
Tmem222	1358	1363	1358	1003	676	1224	955	1340	1060	1310
Tmem225	0	0	0	0	0	0	0	0	0	0
Tmem229a	13	17	0	9	0	0	14	3	9	1
Tmem229b	2139	2048	2066	1611	1181	2245	2088	1648	1816	2328
Tmem229b-ps	0	1	0	0	0	0	1	0	0	0
Tmem230	598	606	492	301	273	452	469	564	408	500
Tmem231	32	53	31	12	22	23	28	42	8	31
Tmem232	0	0	3	0	0	0	0	0	0	0
Tmem233	0	0	0	0	0	0	0	0	0	0
Tmem234	3120	2996	3025	1789	1267	1916	2159	2498	2184	2785
Tmem235	0	0	0	1	0	0	0	0	0	0
Tmem236	0	18	0	0	0	0	0	3	0	0
Tmem237	315	346	419	219	257	377	299	281	257	371
Tmem238	223	233	230	150	77	131	163	242	164	232
Tmem238l	0	0	0	0	0	0	0	0	0	0
Tmem239	0	0	2	0	0	0	0	0	0	0
Tmem240	46	41	32	15	18	27	12	6	13	44
Tmem241	614	563	491	458	293	501	528	463	401	672
Tmem242	453	379	397	217	104	177	311	273	266	437
Tmem243	1509	1552	1294	683	502	901	895	1123	1047	1218
Tmem245	443	453	467	455	347	615	586	492	452	552
Tmem246	27	4	11	14	5	0	6	10	9	25
Tmem247	0	0	1	0	1	2	0	0	0	1
Tmem248	2683	2792	2802	2081	1367	2292	2275	2104	2196	2675
Tmem25	36	34	4	7	30	21	14	3	3	69
Tmem250-ps	218	239	216	150	92	159	198	257	174	236
Tmem251	997	1114	937	531	472	637	683	757	669	917
Tmem252	0	0	0	0	0	0	0	0	0	0
Tmem253	0	1	1	0	1	3	0	0	1	2
Tmem254a	0	0	0	0	0	0	0	0	0	0
Tmem254b	1	0	0	0	0	0	0	0	0	0
Tmem254c	0	0	0	0	0	0	0	0	0	0
Tmem255a	5	9	6	11	5	29	1	12	14	22
Tmem255b	0	0	0	0	0	0	0	0	0	0
Tmem256	1222	1244	1165	447	219	441	822	1105	662	962
Tmem258	2620	2709	2726	998	621	1216	1574	1798	1387	2232
Tmem259	440	362	401	256	134	309	274	372	263	319
Tmem26	31	22	25	1	3	4	23	17	67	40
Tmem260	752	1018	660	503	467	919	721	556	672	755
Tmem262	0	1	2	0	0	1	0	0	1	0
Tmem263	563	483	640	279	421	451	376	203	370	560
Tmem265	0	0	0	0	0	0	0	0	0	0
Tmem266	0	0	2	0	0	1	0	0	0	0
Tmem267	23	40	24	18	12	9	19	14	19	19
Tmem268	1199	1568	1288	684	377	655	1597	1887	1640	901
Tmem269	2	0	0	1	0	0	0	0	1	3
Tmem27	1	0	0	0	0	0	0	1	0	5
Tmem270	0	0	0	0	0	0	0	0	0	1
Tmem28	0	0	0	0	0	0	0	0	0	0
Tmem29	464	399	381	227	212	322	282	333	266	408
Tmem30a	6559	5479	5415	3410	2870	4950	4146	3440	3885	5475
Tmem30b	0	14	0	4	0	0	0	0	0	0
Tmem30c	1	0	0	1	0	0	0	0	0	1
Tmem33	1327	1259	1366	714	543	975	1047	1083	876	1396
Tmem35a	0	0	0	0	0	0	0	0	0	4
Tmem35b	213	276	205	83	81	156	219	203	180	282
Tmem37	150	133	179	134	100	412	348	241	280	362
Tmem38a	17	28	20	14	0	14	25	26	27	18
Tmem38b	259	442	369	145	85	117	180	291	256	201
Tmem39a	508	527	602	309	254	327	350	505	394	473
Tmem39b	431	296	445	364	221	432	368	393	295	374
Tmem40	127	130	120	67	20	12	75	118	69	81
Tmem41a	236	261	208	178	126	151	203	315	195	262
Tmem41b	452	476	494	327	309	355	386	385	327	460
Tmem42	109	106	88	57	43	62	71	88	77	91
Tmem43	2188	1851	1955	1809	1306	2061	1847	2050	2000	1832
Tmem44	9	2	1	6	0	6	4	1	0	15
Tmem45a	0	0	0	0	0	0	0	0	0	0
Tmem45a2	2	0	0	0	0	1	0	0	0	2
Tmem45b	0	0	0	0	0	0	0	0	0	3
Tmem47	2	0	0	1	0	0	0	0	0	0
Tmem5	407	589	496	288	154	250	355	561	372	437
Tmem50a	8265	7793	8061	6417	4229	8664	7685	7844	6323	7162
Tmem50b	1156	1396	1080	729	588	807	1087	1537	1359	1131
Tmem51	555	659	734	493	37	129	1011	2366	1625	647
Tmem51os1	25	11	38	5	3	0	44	42	51	29
Tmem52	0	3	0	2	0	0	0	0	1	1
Tmem52b	0	0	0	0	0	0	0	0	0	0
Tmem53	10	7	14	15	2	14	18	13	13	21
Tmem54	0	0	0	0	0	0	0	0	0	0
Tmem55a	395	351	500	307	198	366	334	248	350	451
Tmem55b	1477	1682	1554	888	509	797	1238	1937	1423	1344
Tmem56	318	221	170	115	74	24	204	229	108	309
Tmem57	508	438	510	419	300	403	551	530	421	623
Tmem59	5133	5098	5203	3872	2558	4585	4979	6344	5066	4593
Tmem59l	2	5	4	4	1	0	8	1	3	1
Tmem60	645	831	643	405	299	478	419	486	428	685
Tmem61	0	0	0	0	0	0	0	0	0	0
Tmem62	508	503	608	430	308	495	387	245	357	517
Tmem63a	740	1068	668	834	477	1016	802	956	798	734
Tmem63b	87	94	130	63	34	61	68	85	84	78
Tmem63c	0	0	0	0	0	0	0	0	0	0
Tmem64	581	575	646	371	273	389	307	313	321	639
Tmem65	436	554	555	369	312	525	459	367	431	468
Tmem67	286	440	189	169	84	95	335	435	423	268
Tmem68	729	525	634	366	323	446	490	503	511	727
Tmem69	306	334	290	182	136	185	244	216	172	373
Tmem70	1197	1299	1226	708	631	810	945	1045	891	1246
Tmem71	4116	3594	3427	2474	1895	4280	3022	1952	2561	3639
Tmem72	0	1	0	0	0	0	0	0	1	0
Tmem74	0	3	0	0	0	0	0	5	0	2
Tmem74b	1	0	9	1	1	0	0	3	0	0
Tmem74bos	0	0	0	0	0	0	0	0	0	0
Tmem79	28	15	14	24	12	11	18	23	10	17
Tmem8	547	682	506	382	371	497	393	368	344	651
Tmem80	593	573	565	295	227	521	480	530	420	504
Tmem81	62	84	93	61	71	71	55	45	86	111
Tmem82	18	14	18	3	9	2	9	13	5	6
Tmem86a	522	531	491	245	63	118	602	1238	753	457
Tmem86b	169	164	146	87	92	138	147	120	110	160
Tmem87a	208	129	231	198	111	241	191	177	168	153
Tmem87b	673	569	511	384	234	424	508	585	440	493
Tmem88	25	14	11	4	4	0	2	10	6	9
Tmem88b	0	0	6	0	0	0	0	0	0	0
Tmem89	0	0	0	0	0	0	0	0	0	0
Tmem8b	19	31	6	11	2	0	14	11	11	18
Tmem9	635	614	584	447	224	419	461	481	343	705
Tmem91	35	34	27	27	8	14	25	41	28	49
Tmem92	0	0	0	0	0	0	0	0	0	0
Tmem94	831	809	749	634	439	804	816	569	682	617
Tmem95	2	3	0	0	0	0	0	3	1	0
Tmem97	685	670	653	535	392	339	563	767	415	682
Tmem98	10	10	0	0	6	2	0	4	3	5
Tmem9b	3549	2998	3215	2313	1879	3078	2787	2516	2387	3122
Tmf1	1275	1282	1124	1723	975	2370	1680	1303	1338	970
Tmie	10	34	29	1	3	7	9	14	18	8
Tmigd1	12	3	2	0	19	1	3	6	3	1
Tmigd3	0	0	2	2	0	11	2	11	13	8
Tmlhe	89	186	92	60	36	55	75	50	37	140
Tmod1	75	59	68	90	36	16	79	79	20	125
Tmod2	4	10	7	0	5	3	0	5	1	1
Tmod3	5855	5047	5244	3417	3192	5479	4918	3818	4339	5623
Tmod4	16	13	10	7	9	11	5	13	17	17
Tmpo	7680	7142	8223	6650	5079	7264	6432	7047	6337	7102
Tmppe	492	458	550	369	300	591	459	373	410	539
Tmprss11a	1	0	0	0	0	0	0	0	0	0
Tmprss11b	0	0	0	0	0	0	0	0	0	0
Tmprss11c	0	0	0	0	0	0	0	0	0	0
Tmprss11d	0	2	0	0	0	0	0	0	0	1
Tmprss11e	0	0	0	0	0	0	0	0	0	3
Tmprss11f	0	0	0	0	0	0	0	0	0	0
Tmprss11g	0	0	0	0	0	0	0	0	0	0
Tmprss12	0	0	0	0	0	0	0	0	0	0
Tmprss13	16	4	44	19	29	56	54	6	17	37
Tmprss15	0	0	0	0	0	0	0	0	0	0
Tmprss2	0	0	0	0	0	0	0	0	0	8
Tmprss3	6	15	5	0	8	0	0	0	1	0
Tmprss4	0	3	8	0	0	1	5	8	2	0
Tmprss5	3	0	5	1	0	1	0	0	0	0
Tmprss6	3	3	7	6	6	8	19	16	30	30
Tmprss7	0	0	0	0	1	0	0	0	5	3
Tmprss9	2	1	1	3	4	1	3	0	1	2
Tmsb10	7518	7129	8376	1330	725	2341	3243	4165	2633	5646
Tmsb15a	0	2	0	0	0	0	0	2	0	0
Tmsb15b1	46	59	54	17	9	24	13	30	10	28
Tmsb15b2	2	0	0	0	0	0	0	0	0	0
Tmsb15l	1	1	0	0	3	1	2	4	4	0
Tmsb4x	208979	151125	223214	119499	74770	193476	182291	175025	143101	171890
Tmtc1	0	19	0	2	0	5	5	0	2	0
Tmtc2	0	0	1	0	0	0	0	5	0	0
Tmtc3	101	126	68	45	23	30	47	138	57	109
Tmtc4	643	470	673	479	346	545	428	294	494	517
Tmub1	404	407	445	277	191	393	347	442	362	380
Tmub2	1327	1415	1134	809	655	1090	1087	1100	1024	1252
Tmx1	3992	3683	3902	2436	1880	2502	2701	2606	2482	3758
Tmx2	862	1000	913	758	539	878	827	774	744	1004
Tmx3	2161	1837	1928	989	1001	1455	1170	1145	1025	1884
Tmx4	549	498	361	409	175	326	452	469	375	496
Tnc	11	48	13	4	2	1	0	5	9	1
Tnf	459	368	723	354	168	178	222	295	341	212
Tnfaip1	690	768	668	365	313	422	562	547	561	442
Tnfaip2	3019	3942	3322	1869	655	462	3875	6524	6192	3927
Tnfaip3	2576	2133	2110	2245	1650	3052	2323	1450	2169	1963
Tnfaip6	0	9	0	0	0	0	2	13	5	0
Tnfaip8	2368	3298	2462	1994	1717	2599	1989	2170	2092	2184
Tnfaip8l1	498	451	513	451	247	394	299	246	218	389
Tnfaip8l2	1654	1854	1721	1282	840	1732	1803	2196	1925	1518
Tnfaip8l3	21	22	22	17	7	15	25	96	51	28
Tnfrsf10b	9	12	19	7	17	16	9	3	7	16
Tnfrsf11a	312	240	147	156	32	29	366	549	497	246
Tnfrsf11b	0	0	0	0	0	0	0	3	0	0
Tnfrsf12a	41	33	25	27	11	16	43	64	29	31
Tnfrsf13b	2204	2500	1992	1420	929	2241	1544	1912	1663	2042
Tnfrsf13c	462	494	314	257	137	234	403	448	428	448
Tnfrsf14	182	190	189	92	43	87	200	246	218	199
Tnfrsf17	9	37	15	15	1	8	19	46	40	17
Tnfrsf18	1449	1404	1606	1154	940	1817	1355	782	967	1207
Tnfrsf19	0	0	16	0	0	0	0	0	0	0
Tnfrsf1a	1012	1133	1269	599	234	527	915	1741	1452	1004
Tnfrsf1b	8530	7317	8689	7144	5238	8626	8943	7236	9198	7512
Tnfrsf21	629	977	662	420	146	118	755	1165	1159	673
Tnfrsf22	76	149	106	51	57	75	49	72	77	92
Tnfrsf23	24	71	43	18	5	9	25	57	16	36
Tnfrsf25	325	752	452	235	163	255	292	194	215	237
Tnfrsf26	240	693	259	121	77	154	204	192	169	272
Tnfrsf4	646	1893	629	375	343	283	318	228	196	277
Tnfrsf8	99	56	83	32	41	71	67	49	46	51
Tnfrsf9	3022	2222	3434	1914	1667	2553	1989	1190	1662	2397
Tnfsf10	363	356	295	245	227	363	362	366	456	349
Tnfsf11	35	136	48	14	10	0	12	7	16	3
Tnfsf12	6	17	13	2	0	0	6	15	8	19
Tnfsf13	16	14	29	12	0	5	18	68	29	10
Tnfsf13b	67	139	48	32	41	91	115	144	118	120
Tnfsf13os	29	29	57	13	0	2	26	63	39	37
Tnfsf14	817	448	816	689	434	702	443	253	383	440
Tnfsf15	16	10	18	13	11	0	12	43	61	18
Tnfsf18	2	2	0	0	0	0	0	0	0	0
Tnfsf4	41	210	61	40	55	37	54	47	45	45
Tnfsf8	604	1999	518	349	335	344	226	171	316	267
Tnfsf9	763	362	811	604	435	618	417	225	334	495
Tnfsfm13	2	5	2	1	0	0	2	2	2	3
Tnik	732	603	912	675	527	1099	876	464	515	821
Tnip1	1137	1567	1306	983	558	1231	1351	1287	1259	1093
Tnip2	754	783	638	641	347	496	716	676	723	565
Tnip3	349	397	337	226	179	246	257	126	196	236
Tnk1	0	0	0	3	0	0	0	2	1	1
Tnk2	311	199	234	217	137	238	216	187	147	264
Tnk2os	1	0	0	0	0	0	0	0	3	0
Tnks	599	580	498	535	260	676	640	608	482	587
Tnks1bp1	206	196	212	178	169	362	180	148	179	199
Tnks2	4732	4345	4102	3775	3168	5423	3761	2780	3453	4784
Tnmd	0	0	0	0	0	0	0	0	0	0
Tnn	0	0	0	1	0	1	0	0	0	0
Tnnc1	2	2	0	0	0	4	5	0	3	3
Tnnc2	0	0	0	0	0	0	0	0	0	0
Tnni1	0	0	0	0	0	0	0	9	4	0
Tnni2	39	19	39	9	3	7	20	81	49	21
Tnni3	52	57	51	28	7	11	96	96	66	44
Tnni3k	0	0	0	0	0	0	0	0	0	0
Tnnt1	50	73	64	26	28	86	79	70	43	80
Tnnt2	0	0	0	0	0	0	0	0	0	0
Tnnt3	22	34	19	11	22	24	10	9	34	24
Tnp1	0	0	0	0	0	0	0	0	0	0
Tnp2	5	81	13	2	0	6	13	17	23	12
Tnpo1	1297	1017	1148	961	777	1132	984	1121	795	998
Tnpo2	734	816	901	513	448	665	662	589	500	751
Tnpo3	2929	2857	2319	2313	1949	2989	2386	2289	2237	2583
Tnr	13	11	13	4	2	10	6	13	9	8
Tnrc18	607	612	667	607	436	1049	658	540	563	522
Tnrc6a	990	1063	1084	532	318	632	703	704	678	788
Tnrc6b	1190	1239	1179	931	764	1561	1488	979	1108	1073
Tnrc6c	715	631	873	484	292	602	630	528	494	649
Tns1	511	567	638	368	256	308	404	408	287	687
Tns2	563	555	358	476	219	647	417	181	236	394
Tns3	188	236	251	87	13	58	270	382	376	258
Tns4	55	39	24	51	2	5	62	130	96	74
Tnxa	0	0	0	0	0	0	0	0	0	0
Tnxb	8	0	5	4	0	0	0	2	0	0
Tob1	578	531	517	323	340	481	430	306	340	529
Tob2	1508	1293	1632	863	652	1158	1125	904	1008	1227
Toe1	593	529	574	467	322	506	405	383	326	548
Togaram1	852	785	1010	635	460	981	745	504	654	745
Togaram2	0	0	0	0	1	0	0	0	0	1
Tollip	2207	2556	2373	1742	1394	2217	2216	1799	1834	2447
Tom1	125	163	123	114	49	111	172	219	158	123
Tom1l1	158	166	154	108	110	89	174	208	89	309
Tom1l2	369	420	426	237	153	357	350	359	359	414
Tomm20	956	955	964	713	433	743	927	1206	780	840
Tomm20l	0	1	0	1	1	0	1	1	0	0
Tomm22	2788	2588	2716	1990	1362	2433	2375	3076	2206	2356
Tomm34	1744	2165	2052	1679	1247	2010	1689	1496	1458	1771
Tomm40	1698	1793	1670	1283	805	1252	1620	2048	1439	1553
Tomm40l	173	184	214	115	96	134	163	156	124	150
Tomm5	1085	1101	968	516	354	542	682	920	622	838
Tomm6	13	14	10	2	5	15	9	10	6	16
Tomm6os	6	6	4	8	3	4	9	9	8	11
Tomm7	1837	2036	1918	606	370	698	1054	1231	852	1578
Tomm70a	3009	3420	3046	2226	1668	2317	2385	2627	2428	3047
Tomt	20	12	9	8	9	23	13	21	15	13
Tonsl	5723	5249	5334	4396	3063	5978	5388	4652	4212	5275
Top1	1859	2011	2047	1221	970	1431	1578	2111	1578	1989
Top1mt	139	267	152	106	87	101	110	217	139	101
Top2a	6508	5298	6966	7854	5626	7362	5719	6072	4991	6117
Top2b	5129	4858	4556	4584	3419	6221	4753	3187	3998	4281
Top3a	739	692	527	692	500	792	614	658	629	598
Top3b	1781	1768	1411	1291	894	1586	1613	1206	1598	1489
Topaz1	0	0	0	0	0	0	0	0	0	0
Topbp1	3652	3101	3403	3370	2782	3833	3277	2600	2632	3369
Topbp1-ps1	0	0	0	0	0	0	0	0	0	0
Topbp1-ps2	0	0	0	0	0	0	0	0	0	0
Topors	1688	1675	1722	1415	1003	1546	1509	1199	1212	1589
Toporsl	0	0	0	0	0	0	0	0	0	0
Tor1a	1973	1867	2009	1314	830	1407	1864	2553	1909	1638
Tor1aip1	2289	2264	2296	1999	1269	2300	2539	2603	2389	1949
Tor1aip2	1875	2085	1867	1206	977	1606	1760	1967	1715	2154
Tor1b	1015	743	715	585	497	742	778	1056	842	814
Tor2a	1205	1458	1197	1152	737	1202	1338	1291	1113	1067
Tor3a	1882	2550	2057	1373	751	1256	2454	3602	3190	2203
Tor4a	3404	3212	3382	2942	2177	4595	3249	2426	3099	3229
Tox	2395	3385	2579	1492	1959	3088	2722	1137	1766	2551
Tox2	71	504	94	102	91	314	336	189	276	205
Tox3	2	0	0	0	0	0	0	1	0	0
Tox4	3319	3442	3337	3038	2187	3443	3699	3424	3301	3221
Tpbg	5	23	7	3	13	13	0	1	17	5
Tpbgl	12	6	5	7	2	1	6	1	8	4
Tpbpa	0	0	0	0	0	0	0	0	0	0
Tpbpb	0	0	0	0	0	0	0	0	0	0
Tpcn1	332	292	298	252	195	298	283	294	220	294
Tpcn2	552	507	551	389	240	376	612	652	650	511
Tpd52	1596	1924	1710	827	243	518	1964	3598	3038	1625
Tpd52-ps	3	2	4	1	0	1	4	3	4	1
Tpd52l1	0	0	0	0	0	0	0	0	0	1
Tpd52l2	1292	1420	1334	954	642	952	1061	1318	989	1261
Tpgs1	1045	949	966	745	433	955	1001	1108	958	846
Tpgs2	819	688	702	602	496	691	676	521	446	684
Tph1	0	0	0	0	0	0	4	0	0	0
Tph2	0	0	0	0	0	0	0	0	0	0
Tpi-rs11	1	3	1	0	1	1	0	1	1	1
Tpi-rs2	0	0	0	0	0	0	0	0	0	0
Tpi-rs4	0	0	0	0	0	0	0	0	0	0
Tpi-rs5	0	0	0	2	0	0	2	3	0	0
Tpi-rs8	0	0	0	0	0	0	0	0	0	0
Tpi1	5101	5705	4856	4459	3562	4855	4848	5892	3939	4546
Tpk1	183	196	160	102	100	168	121	116	96	209
Tpm1	1273	1294	1200	1221	744	1342	1113	1180	878	1368
Tpm2	4	0	5	2	0	1	5	18	4	7
Tpm3	14320	12974	13688	12125	8706	16332	14808	13469	12305	12363
Tpm3-rs2	0	0	0	0	0	0	0	0	0	0
Tpm3-rs7	190	181	225	45	29	75	65	92	70	178
Tpm4	10464	7779	9661	8776	9113	13486	10081	7084	8117	9249
Tpmt	62	92	56	33	47	45	29	45	50	54
Tpo	0	0	0	0	0	0	0	0	0	0
Tpp1	2283	2263	2189	1618	1101	2043	2343	2441	2080	2557
Tpp2	3415	3516	3404	2781	2269	3588	2911	2032	2782	3278
Tppp	10	3	1	0	0	2	0	0	1	0
Tppp2	0	0	0	0	0	0	0	0	0	0
Tppp3	544	287	451	449	279	624	804	1488	754	528
Tpr	6085	5974	5977	6066	4100	8242	6953	6132	5913	5241
Tpra1	1144	1072	1133	694	607	1209	1106	1007	926	1002
Tprg	34	159	63	10	8	3	5	6	11	3
Tprgl	5717	5791	5179	3742	2844	5951	5142	4097	4042	5678
Tprkb	755	773	782	514	425	573	691	521	440	798
Tprn	503	493	529	414	266	532	395	429	393	536
Tpsab1	0	0	0	0	0	0	0	0	0	0
Tpsb2	0	0	0	0	0	0	0	0	0	0
Tpsg1	0	0	2	1	0	0	0	0	0	0
Tpst1	682	942	811	498	180	222	929	1723	1142	821
Tpst2	6271	5145	5721	5651	4219	8373	6313	4695	5118	5592
Tpt1	4893	4725	5257	3936	2571	4988	5024	6065	4190	4607
Tpt1-ps1	4	2	2	4	1	8	5	1	0	2
Tpt1-ps2	0	0	0	0	0	0	0	0	0	0
Tpt1-ps3	63	71	65	59	46	81	97	85	65	47
Tpt1-ps4	0	0	0	0	0	0	0	0	0	0
Tpt1-ps5	0	1	1	0	0	0	0	0	0	0
Tpt1-ps6	0	5	4	1	1	6	1	0	3	2
Tpte	0	0	0	0	0	0	0	0	0	0
Tpx2	2709	2922	3153	3220	2246	2444	2242	2684	2295	2835
Tra2a	966	761	991	641	452	652	767	1016	774	825
Tra2b	4555	4001	4248	2691	2123	3286	3301	3355	2846	3990
Tra2b-ps	0	0	0	0	0	0	0	0	0	0
