Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Rtcb	3298	3420	3581	2932	2346	3405	2822	3292	2614	2863
Rtel1	1246	1328	1767	1251	1320	1767	1071	1380	1168	1157
Rtf1	800	945	1079	930	666	967	657	949	687	672
Rtfdc1	2935	3245	3423	3753	2496	3951	2879	4003	2999	3643
Rtkn	17	11	14	33	12	28	58	13	13	8
Rtkn2	28	32	21	38	21	32	12	8	9	55
Rtl1	0	0	0	0	0	0	0	0	0	0
Rtl10	2	5	1	3	4	4	0	0	1	0
Rtl3	0	0	3	0	0	0	0	0	0	0
Rtl4	24	3	16	2	18	0	0	5	8	9
Rtl5	7	2	13	33	1	17	0	38	4	23
Rtl6	238	241	168	279	201	260	249	346	248	220
Rtl8a	20	33	20	20	10	14	12	20	7	8
Rtl8b	55	66	42	44	21	65	40	38	36	28
Rtl8c	15	24	7	20	13	34	27	14	18	10
Rtl9	0	8	0	0	0	0	0	0	0	0
Rtn1	5	0	3	5	5	0	8	15	9	23
Rtn2	18	17	7	8	17	12	29	22	19	17
Rtn3	2869	3244	3487	2900	1931	3653	2319	2799	2376	2765
Rtn4	449	739	610	442	241	383	244	502	329	597
Rtn4ip1	626	385	473	394	323	547	429	402	427	516
Rtn4r	0	0	0	0	0	0	1	0	0	2
Rtn4rl1	258	227	290	421	365	644	396	303	288	201
Rtn4rl2	0	2	0	0	0	0	0	0	0	0
Rtp1	0	0	0	0	0	0	0	0	0	0
Rtp2	0	0	0	0	0	0	0	0	0	0
Rtp3	1	0	0	0	0	0	0	0	0	0
Rtp4	5669	5760	4837	4518	2772	4143	3597	4938	3677	5741
Rtraf	1618	1916	1953	2188	1414	2207	1470	2094	1607	1935
Rttn	240	312	372	258	226	231	233	335	236	292
Rubcn	606	486	659	542	364	469	436	750	519	941
Rubcnl	310	248	274	216	93	136	78	343	274	460
Rubie	0	0	0	0	0	0	0	0	0	0
Rufy1	621	584	723	771	441	678	678	892	795	1085
Rufy2	623	945	875	806	556	889	677	825	686	587
Rufy3	373	454	502	441	215	267	335	761	488	1014
Rufy4	0	0	0	0	1	0	0	0	1	0
Rundc1	1013	944	1200	1314	1036	1566	1151	1311	1170	1222
Rundc3a	80	109	108	160	83	176	64	113	74	38
Rundc3b	115	125	210	218	147	222	135	146	167	58
Runx1	716	670	817	752	515	723	603	945	622	892
Runx1t1	0	0	2	0	0	0	0	0	1	0
Runx2	783	1063	1517	1186	1052	1897	1144	1123	845	531
Runx2os1	26	43	52	24	13	30	15	22	16	11
Runx2os2	20	34	37	25	24	61	39	26	23	14
Runx2os3	2	3	0	0	0	4	0	0	0	0
Runx3	1502	1742	1698	1811	1341	2232	2013	1742	1544	1053
Rusc1	216	297	260	215	150	270	186	200	152	147
Rusc2	29	29	66	52	6	0	7	31	39	57
Ruvbl1	1213	1144	1045	1200	781	1225	687	1038	811	1069
Ruvbl2	1776	1319	1585	1489	1025	1407	902	1436	1206	1519
Rwdd1	663	778	899	965	780	1129	641	935	858	720
Rwdd2a	79	71	55	84	37	65	80	80	44	140
Rwdd2b	313	368	429	428	236	494	325	402	287	287
Rwdd3	65	61	38	65	34	68	35	37	38	36
Rwdd4a	773	810	978	743	567	881	653	837	586	561
Rxfp1	0	0	0	0	0	0	0	0	0	0
Rxfp2	0	0	0	0	0	0	0	0	0	0
Rxfp3	0	0	0	0	0	0	0	0	0	0
Rxfp4	0	0	0	0	0	0	0	0	0	0
Rxra	311	289	291	287	139	144	190	409	364	449
Rxrb	1601	1691	1746	1603	1033	1720	1509	1943	1584	1778
Rxrg	0	0	0	0	0	0	0	0	0	0
Rybp	60	52	86	95	35	101	39	90	58	66
Rybp-ps	0	0	0	0	0	0	0	0	0	0
Ryk	184	262	285	317	238	388	306	236	266	105
Ryk-ps1	0	0	0	0	0	0	0	0	0	0
Ryr1	97	135	166	122	68	107	42	156	159	119
Ryr2	2	0	3	0	1	3	1	1	0	1
Ryr3	46	27	17	39	53	60	57	73	31	3
S100a1	228	323	272	214	87	132	128	193	175	346
S100a10	9556	14786	12777	11536	9321	17097	10538	9972	9130	5325
S100a11	3098	4488	4093	3956	2349	5323	3259	3534	2974	2281
S100a11-ps	0	0	1	0	0	0	0	0	4	0
S100a13	1477	2332	2208	1592	1087	2055	1321	1370	1156	832
S100a14	0	1	0	1	1	7	0	0	0	2
S100a16	0	0	0	2	0	2	0	0	0	8
S100a2	8	11	13	6	1	8	1	5	2	0
S100a3	5	8	16	2	5	19	3	4	6	6
S100a4	1075	1725	1618	1298	903	1539	823	971	766	473
S100a5	7	10	5	8	2	7	6	0	4	3
S100a6	12322	18345	16120	11572	8316	15925	12172	12262	11026	6343
S100a7a	1	0	0	7	0	0	0	0	0	0
S100a8	7444	11661	11231	3131	512	218	421	3070	3102	9535
S100a9	5394	7873	7181	3255	637	238	422	3214	3198	10009
S100b	1	1	1	0	0	1	0	0	0	0
S100g	3	2	4	6	1	1	0	5	2	6
S100pbp	283	313	386	342	204	397	166	320	241	226
S100z	0	1	0	0	0	0	0	1	0	0
S1pr1	6258	7268	6820	7296	6302	9346	9638	7558	6688	3579
S1pr2	639	688	498	587	352	635	464	788	531	883
S1pr3	10	7	9	0	0	3	38	7	25	44
S1pr4	1142	1572	1237	1436	1320	1926	1309	1571	1147	691
S1pr5	285	249	293	316	294	223	234	353	178	371
Saa-ps	0	0	0	0	0	0	0	0	0	0
Saa1	0	0	0	0	0	0	0	1	0	0
Saa2	0	0	0	0	0	0	0	0	0	0
Saa3	185	119	274	210	11	10	90	442	170	410
Saa4	0	0	0	0	0	0	0	0	0	0
Saal1	582	601	635	603	632	731	379	575	453	572
Sac3d1	367	290	443	346	217	303	161	331	278	344
Sacm1l	1209	1246	1242	1119	848	1688	1082	1048	909	1003
Sacs	257	361	315	308	462	623	326	447	287	262
Sae1	4229	4933	5483	4875	4427	6045	4227	4664	3950	3918
Safb	2116	2368	2882	2963	2207	3569	2758	3145	2447	2915
Safb2	1810	1837	2349	2310	1665	2327	2079	2317	1789	2544
Sag	20	17	6	38	20	70	9	24	6	24
Sall1	0	0	0	0	0	0	0	0	0	0
Sall2	7	7	32	40	19	28	10	30	4	39
Sall3	0	0	0	0	0	0	0	0	0	0
Sall4	0	0	0	0	0	0	0	0	0	0
Samd1	34	57	48	88	33	72	32	112	32	55
Samd10	618	767	644	814	626	915	683	652	484	382
Samd11	49	41	35	51	27	17	24	45	51	36
Samd12	0	0	0	0	0	0	0	0	0	0
Samd13	2	0	0	1	0	3	0	0	0	0
Samd14	382	208	273	169	75	108	53	166	114	151
Samd15	11	5	12	10	0	6	6	2	5	16
Samd3	377	249	173	275	301	356	322	298	296	175
Samd4	5	1	0	0	3	2	0	1	1	2
Samd4b	471	592	716	493	331	626	493	488	399	482
Samd5	0	0	3	0	0	0	0	0	0	0
Samd7	0	0	0	0	0	0	0	0	0	0
Samd8	143	147	224	168	142	140	105	219	148	164
Samd9l	5262	4600	5236	4363	4126	5625	4116	5607	4132	5891
Samhd1	18163	16220	18747	16417	9858	10730	15822	26127	18299	29654
Samm50	3042	3389	3599	3854	2806	3886	3008	4093	2998	3522
Samsn1	1702	1636	2465	1551	1017	1277	903	1583	1194	1621
Samt1	0	0	0	0	0	0	0	0	0	0
Samt2	0	0	0	0	0	0	0	0	0	0
Samt3	0	0	0	0	0	0	0	0	0	0
Samt4	0	0	0	0	0	0	0	0	0	0
Sap130	359	426	557	559	450	595	539	545	442	485
Sap18	1419	1510	1679	1476	1199	2028	1365	1697	1496	1429
Sap18b	43	49	49	38	19	36	15	25	24	30
Sap25	0	0	0	1	0	1	2	1	2	4
Sap30	767	647	961	670	353	494	386	826	710	1138
Sap30bp	1333	1435	1693	1478	1243	1514	1393	1598	1478	1409
Sap30bpos	9	2	2	1	7	9	1	12	12	5
Sap30l	466	683	689	569	355	627	397	448	324	282
Sapcd1	22	17	18	5	7	2	0	23	6	18
Sapcd2	639	389	800	652	482	640	194	392	409	534
Sar1a	3766	4325	4922	4151	3158	4764	3529	3797	3027	3838
Sar1b	2092	2339	2477	1907	1417	2040	1489	1802	1359	1711
Saraf	6644	8165	7109	7618	5891	10633	8901	8274	7049	6001
Sardh	0	2	0	7	3	0	0	7	6	2
Sardhos	0	0	0	0	0	0	0	0	0	0
Sarm1	32	39	15	25	51	63	40	41	35	31
Sarnp	1273	1294	1477	1101	874	1629	1216	1210	1171	1213
Sars	3639	4117	4312	4408	3566	5344	4132	3863	3609	3065
Sars2	759	849	1035	993	747	1014	632	1041	812	644
Sart1	2483	3036	3277	3844	3156	4319	3404	3824	2791	2889
Sart3	1449	1670	2101	1923	1512	2577	1741	1892	1542	2102
Sash1	9	19	14	1	0	0	3	10	24	16
Sash3	7156	7724	7161	8466	7164	11149	9517	8814	7269	7111
Sass6	244	256	312	304	223	316	203	289	264	363
Sat1	4812	4376	5426	3921	2198	2385	2890	5782	4467	8681
Sat2	12	3	6	9	0	0	5	4	18	5
Satb1	2491	3541	4291	3437	2691	4409	3160	2870	2315	1958
Satb2	0	8	0	0	0	0	0	0	0	0
Satl1	1	0	0	0	0	0	0	0	0	0
Sav1	95	82	125	84	51	101	75	129	65	105
Saxo1	0	0	1	0	0	0	0	0	0	0
Saxo1os	0	0	0	0	0	0	0	0	0	0
Saxo2	11	2	4	0	0	1	2	0	0	6
Saysd1	286	384	335	326	234	376	286	352	286	257
Sbds	1620	1674	1881	1868	1520	1981	1633	1893	1605	1944
Sbf1	2387	2687	3282	3560	2905	3498	2379	3766	2699	2289
Sbf2	52	64	119	58	28	37	25	149	78	310
Sbk1	1276	1292	1036	1401	1174	1877	1470	1478	1251	949
Sbk2	9	7	2	21	0	1	9	9	8	0
Sbk3	0	0	0	0	0	0	0	0	0	0
Sbno1	2906	3069	3370	3221	2668	3739	2953	3343	2677	2679
Sbno2	2419	2025	2425	2506	1704	2599	2229	3293	2548	3675
Sbp	0	0	0	0	0	0	0	0	0	0
Sbpl	0	0	0	0	0	0	0	0	0	0
Sbsn	0	0	3	3	1	0	0	5	0	8
Sbspon	0	0	0	0	0	0	0	0	0	0
Sc5d	1159	1341	1434	895	846	1163	832	936	872	706
Scaf1	625	598	722	677	470	693	417	720	543	515
Scaf11	2018	1805	1857	2309	1701	2336	1872	2136	2141	2387
Scaf4	1635	1444	1684	1619	1180	2085	1658	1698	1414	1376
Scaf8	1115	1327	1386	1324	1049	1765	1389	1562	1538	1189
Scai	155	210	144	151	117	235	121	131	76	76
Scamp1	334	228	270	308	104	76	129	407	311	573
Scamp2	2303	2662	2856	3065	1872	2742	2233	3323	2491	3879
Scamp3	1753	2227	2022	2170	1613	2342	1895	2199	1785	1580
Scamp4	7	13	11	3	7	12	7	9	9	4
Scamp5	23	14	62	15	0	0	17	62	6	91
Scand1	439	488	512	553	222	415	384	532	405	459
Scap	1129	1210	1456	1521	1039	1560	1027	1260	1003	1022
Scaper	419	416	397	524	447	612	623	643	562	364
Scara3	0	0	0	0	0	0	0	0	0	0
Scara5	0	0	0	0	0	0	0	0	0	0
Scarb1	1862	1254	1638	1586	771	529	774	2571	1777	3828
Scarb2	1100	1237	1396	1166	685	709	692	1290	1086	2034
Scarf1	292	257	335	231	57	51	115	684	367	915
Scarf2	12	14	25	13	0	0	2	3	15	21
Scarletltr	0	0	0	0	0	0	0	0	0	0
Scarna10	0	0	0	0	0	0	0	0	0	0
Scarna13	1	3	6	10	1	6	3	10	9	6
Scarna17	4	8	2	0	0	0	0	2	0	1
Scarna2	9	11	2	1	0	2	1	4	2	2
Scarna3a	0	0	0	0	0	0	0	0	0	0
Scarna3b	0	0	0	0	0	0	0	0	0	0
Scarna6	0	0	0	0	0	0	0	0	0	1
Scarna8	0	0	0	0	0	0	0	0	0	0
Scarna9	0	0	0	0	0	0	0	0	0	0
Sccpdh	102	107	148	164	42	88	69	142	68	153
Scd1	462	140	253	134	38	37	70	160	225	676
Scd2	783	517	601	763	557	1152	1710	1120	1272	770
Scd3	0	0	0	0	0	0	0	0	0	2
Scd4	3	5	2	0	0	15	0	0	0	4
Scel	5	0	13	2	2	1	20	7	5	25
Scfd1	2518	2362	2900	2038	1670	2311	2181	2697	2014	2430
Scfd2	777	736	837	704	721	959	789	864	728	698
Scg2	0	0	0	0	0	0	0	0	0	0
Scg3	0	0	0	0	0	0	0	0	0	0
Scg5	0	0	2	6	1	6	0	1	0	5
Scgb1a1	3	0	3	0	0	0	4	0	0	0
Scgb1b1-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b10	0	0	0	0	0	0	0	0	0	0
Scgb1b11	0	0	0	0	0	0	0	0	0	0
Scgb1b12	0	0	0	0	0	0	0	0	0	0
Scgb1b13-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b14-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b15	0	0	0	0	0	0	0	0	0	0
Scgb1b16-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b17	0	0	0	0	0	0	0	0	0	0
Scgb1b18	0	0	0	0	0	0	0	0	0	0
Scgb1b19	0	0	0	0	0	0	0	0	0	0
Scgb1b2	0	0	0	0	0	0	0	0	0	0
Scgb1b20	0	0	0	0	0	0	0	0	0	0
Scgb1b21	0	0	0	0	0	0	0	0	0	0
Scgb1b22-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b23-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b24	0	0	0	0	0	0	0	0	0	0
Scgb1b25-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b26-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b27	0	0	0	0	0	0	0	0	0	0
Scgb1b28-ps	0	0	0	0	0	0	1	0	0	0
Scgb1b29	0	0	0	0	0	0	0	0	0	0
Scgb1b3	0	0	0	0	0	0	0	0	0	0
Scgb1b30	0	0	0	0	0	0	0	0	0	0
Scgb1b34-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b4-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b5-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b6-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b7	0	0	0	0	0	0	0	0	0	0
Scgb1b8-ps	0	0	0	0	0	0	0	0	0	0
Scgb1b9-ps	0	0	0	0	0	0	0	0	0	0
Scgb1c1	0	0	0	0	0	0	0	0	0	0
Scgb2a2	0	0	3	0	0	0	0	0	0	0
Scgb2b1	0	0	0	0	0	0	0	0	0	0
Scgb2b10	0	0	0	0	0	0	0	0	0	0
Scgb2b11	0	0	0	0	0	0	0	0	0	0
Scgb2b12	0	0	0	0	0	0	0	0	0	0
Scgb2b13-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b14-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b15	0	0	0	0	0	0	0	0	0	0
Scgb2b16-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b17	0	0	0	0	0	0	0	0	0	0
Scgb2b18	0	0	0	0	0	0	0	0	0	0
Scgb2b19	0	0	0	0	0	0	0	0	0	0
Scgb2b2	0	0	0	0	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0	0	0	0	0
Scgb2b21	0	0	0	0	0	0	0	0	0	0
Scgb2b22-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b23-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0	0	0	0	0	0
Scgb2b25-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b26	0	0	0	0	0	0	0	0	0	0
Scgb2b27	0	0	0	0	0	0	0	0	0	0
Scgb2b28-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b29-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b3	0	0	0	0	0	0	0	0	0	0
Scgb2b30	0	0	0	0	0	0	0	0	0	0
Scgb2b31-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b32-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b33	0	0	0	0	0	0	0	0	0	0
Scgb2b4-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b5-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b6	0	0	0	0	0	0	0	0	0	0
Scgb2b7	0	0	0	0	0	0	0	0	0	0
Scgb2b8-ps	0	0	0	0	0	0	0	0	0	0
Scgb2b9-ps	0	0	0	0	0	0	0	0	0	0
Scgb3a1	3	8	3	0	0	3	1	0	1	0
Scgb3a2	0	0	0	0	0	0	0	0	0	0
Scgn	5	0	1	0	0	0	0	0	0	0
Schip1	0	4	3	0	1	0	0	0	0	3
Scimp	266	265	389	285	104	84	195	438	331	596
Scin	70	40	41	42	18	13	0	63	11	156
Sclt1	261	258	285	299	259	327	221	306	303	314
Scly	853	668	664	580	482	846	692	836	656	781
Scmh1	200	146	109	170	92	80	103	106	106	178
Scml1	0	0	0	0	0	0	0	0	0	0
Scml2	12	19	10	8	1	0	0	0	12	0
Scml4	1174	675	351	718	536	1287	1706	1222	941	800
Scn10a	2	0	0	0	0	0	1	0	0	0
Scn11a	7	3	0	14	4	20	10	2	15	16
Scn1a	0	0	0	22	0	13	0	0	0	0
Scn1b	33	22	29	41	5	4	10	54	25	73
Scn2a	0	1	2	0	1	0	0	5	0	0
Scn2b	4	5	2	3	1	0	7	2	1	10
Scn3a	1	0	0	0	0	0	0	1	0	0
Scn3b	0	0	0	0	0	0	0	0	0	0
Scn4a	16	13	19	5	5	3	23	22	21	72
Scn4b	3	1	0	9	0	10	12	30	11	24
Scn5a	0	0	4	0	0	0	0	0	0	0
Scn7a	0	0	0	0	0	0	1	0	0	0
Scn8a	0	1	0	0	0	1	1	0	0	0
Scn9a	0	0	0	0	0	0	0	0	0	0
Scnm1	628	773	671	723	510	746	519	717	518	558
Scnn1a	74	37	86	45	14	1	12	55	79	132
Scnn1b	0	0	0	0	0	0	0	0	0	0
Scnn1g	0	0	0	0	0	0	0	0	0	0
Sco1	581	329	579	402	307	366	413	539	389	566
Sco2	0	0	0	0	0	0	0	0	0	0
Scoc	329	280	243	162	146	159	120	168	161	160
Scp2	1730	1970	1850	1869	1535	2420	1939	2187	1796	2155
Scp2-ps1	0	0	0	0	0	0	0	0	0	0
Scp2-ps2	25	29	31	10	14	25	13	18	15	14
Scp2d1	0	0	0	0	0	0	0	0	0	0
Scpep1	2256	1962	2271	2194	1109	1414	1516	3084	2219	4120
Scpep1os	0	0	1	0	1	0	1	0	4	0
Scrg1	13	16	25	30	5	0	1	10	10	38
Scrib	336	308	442	519	327	365	243	498	272	372
Scrn1	0	0	0	0	0	0	0	5	0	0
Scrn2	198	169	183	197	134	154	212	227	107	132
Scrn3	486	391	479	412	292	471	322	309	308	360
Scrt1	0	0	1	0	0	0	1	0	0	0
Scrt2	0	0	0	0	0	0	0	0	1	0
Sct	7	9	13	1	0	3	3	5	4	13
Sctr	2	3	4	7	5	2	4	0	0	0
Scube1	2	3	4	0	1	1	0	8	0	1
Scube2	0	0	0	0	0	0	0	0	5	0
Scube3	3	1	1	0	0	0	0	0	0	0
Scx	0	0	0	0	0	0	0	0	0	0
Scyl1	1598	1375	1600	1722	1293	1889	1778	2115	1669	2008
Scyl2	400	469	660	478	427	744	465	509	350	369
Scyl3	1156	1185	1547	1159	1238	1627	1405	1813	1269	1267
Sdad1	1033	849	1148	1090	787	1117	934	1232	906	1371
Sdc1	511	579	595	473	166	115	248	500	335	1066
Sdc2	1	0	4	0	0	0	0	3	0	8
Sdc3	3890	3233	4200	2196	750	436	1469	6460	4184	9335
Sdc4	128	51	103	84	16	1	38	221	111	213
Sdcbp	14376	14754	16922	10155	8956	11010	9818	14089	11174	17133
Sdcbp2	911	1133	1206	1151	950	1404	1325	1077	1002	415
Sdccag3	1736	1969	2048	2062	1644	2665	2066	2056	1743	1825
Sdccag8	675	820	914	909	721	1091	1154	1372	920	1259
Sde2	1297	1316	1438	1364	1004	1445	979	1380	1163	1307
Sdf2	926	1073	953	955	660	1093	786	901	742	904
Sdf2l1	2455	2494	3259	2227	1825	2337	2205	2583	2380	3823
Sdf4	5896	8133	7822	8610	5986	9737	6642	8175	6098	6382
Sdha	8408	8524	9198	7405	5953	9614	7532	8145	6776	7128
Sdhaf1	166	235	196	162	80	130	125	145	104	160
Sdhaf2	1474	1686	1621	1333	961	1645	1191	1380	1114	1109
Sdhaf3	84	130	93	89	41	83	57	53	58	57
Sdhaf4	503	461	491	374	195	372	331	361	269	341
Sdhb	5547	6438	7006	5233	4143	6256	4349	5710	4760	5077
Sdhc	1899	2151	2303	1546	1023	1710	1158	1664	1277	1629
Sdhd	4277	4833	5385	4439	3366	4279	3294	4840	3689	4935
Sdk1	0	0	0	0	0	0	0	0	0	0
Sdk2	0	0	0	0	0	0	0	0	0	0
Sdr16c5	0	0	0	0	0	0	0	0	0	0
Sdr16c6	0	0	0	0	0	0	0	0	0	0
Sdr39u1	213	274	247	241	184	294	228	223	155	166
Sdr42e1	34	91	53	79	40	57	47	57	82	89
Sdr9c7	0	0	0	0	0	0	0	0	0	0
Sds	1	0	0	5	0	0	1	0	0	0
Sdsl	265	148	101	155	53	47	22	65	100	87
Sebox	0	0	0	0	0	0	0	0	0	0
Sec1	0	0	2	0	0	0	2	0	5	9
Sec11a	2713	3109	3350	2604	2238	3328	2435	2612	2248	2079
Sec11c	7000	7888	9275	6491	4764	6995	5561	6574	5503	7013
Sec13	3437	3866	4171	3749	2641	4026	2849	4036	3141	3626
Sec14l1	1553	1641	1583	1684	1013	1978	1600	1796	1499	1665
Sec14l2	86	56	27	40	18	33	18	41	36	48
Sec14l3	0	0	0	0	0	0	0	0	0	0
Sec14l4	0	1	1	0	0	0	0	0	0	0
Sec14l5	0	0	0	0	0	0	0	0	0	0
Sec16a	1098	1210	1993	1438	917	2032	1141	1821	1277	1774
Sec16b	15	9	23	8	21	0	0	0	8	21
Sec22a	397	467	437	371	261	445	384	373	305	437
Sec22b	2346	2382	2678	2055	1721	2580	1859	1977	1689	2009
Sec22c	237	314	237	340	163	354	232	293	223	212
Sec23a	845	768	919	782	537	942	915	847	833	729
Sec23b	3477	3044	3820	3325	2883	3734	3291	3609	3047	3844
Sec23ip	1695	1777	1982	1583	1514	2460	1459	1923	1638	1806
Sec24a	701	693	575	538	353	565	707	793	581	799
Sec24b	1155	1150	1671	1246	976	1684	1279	1509	1022	1253
Sec24c	6187	6385	7548	5213	4442	6834	5546	5861	4591	5412
Sec24d	1352	1118	1651	1203	1048	1284	1310	1643	1219	1902
Sec31a	3318	2984	3523	2930	2684	3754	3381	3854	3053	3907
Sec31b	28	18	23	67	42	38	18	28	20	43
Sec61a1	7895	6972	9719	7924	6608	9508	7758	8622	7196	8558
Sec61a2	287	303	293	280	156	234	185	223	207	236
Sec61b	1831	2219	2280	2025	1275	1991	1450	1780	1533	1729
Sec61g	177	194	200	160	88	171	98	109	90	101
Sec62	1990	2217	2305	1887	1363	2336	1763	2032	1771	1933
Sec63	2170	2213	2965	2304	1894	2391	1880	2052	1850	2384
Secisbp2	642	750	728	869	509	903	579	737	697	709
Secisbp2l	856	800	945	971	718	985	787	1244	792	1121
Sectm1a	130	93	95	65	4	7	41	299	173	334
Sectm1b	0	0	0	0	0	0	0	0	0	0
Seh1l	2144	1790	2160	1859	1432	2164	1599	2079	1567	2099
Sel1l	4163	3779	5209	3335	2590	3606	3273	4460	3568	5902
Sel1l2	0	0	0	0	0	0	0	0	0	0
Sel1l3	3	1	13	0	0	0	0	9	0	0
Sele	2	3	3	0	8	1	7	5	5	0
Selenbp1	330	141	162	172	80	88	59	137	205	325
Selenbp2	6	10	4	6	0	1	2	4	10	19
Selenof	5570	6395	7097	4701	3874	5516	3914	4467	4089	5028
Selenoh	1159	1729	1833	1376	1020	1765	842	1089	811	799
Selenoi	775	781	1072	775	593	1001	796	670	528	492
Selenok	2259	2572	2797	1944	1470	2223	1764	2150	1708	2255
Selenok-ps1	0	0	2	3	1	0	4	8	2	0
Selenok-ps4	0	0	0	0	0	0	2	0	0	0
Selenok-ps5	0	0	0	0	0	0	0	0	0	0
Selenok-ps6	0	0	0	0	0	0	0	0	0	0
Selenok-ps7	0	0	0	0	0	0	0	0	0	0
Selenok-ps8	0	0	0	0	0	0	0	0	0	0
Selenom	235	276	281	241	92	97	137	299	225	375
Selenon	236	302	530	403	270	336	486	566	408	702
Selenoo	657	767	641	893	601	991	951	869	619	798
Selenop	1070	1360	1325	960	312	387	488	1568	1149	2631
Selenos	3004	3792	4731	3839	3114	3657	3267	3515	3038	3725
Selenot	287	366	369	327	202	352	190	325	256	319
Selenot-ps	0	0	0	0	0	0	0	0	0	0
Selenov	0	0	0	0	0	0	0	0	0	0
Selenow	3343	3805	3604	3613	1838	3196	2215	3580	2409	2422
Sell	8966	5396	5711	5080	1918	3583	5987	10640	8688	15526
Selp	27	41	49	31	1	0	32	117	17	89
Selplg	23732	27355	27323	28655	26832	35721	38637	33700	28099	19013
Sem1	3834	4815	4943	2711	1361	3206	1967	2903	2247	2828
Sema3a	3	0	0	0	4	0	0	0	0	0
Sema3b	0	0	0	0	0	0	0	0	0	0
Sema3c	0	0	0	16	0	0	0	0	0	0
Sema3d	1	0	7	0	0	0	0	0	0	1
Sema3e	0	0	0	0	0	0	0	0	0	0
Sema3f	1	14	0	3	7	1	5	0	0	4
Sema3g	0	0	0	0	1	2	0	0	0	0
Sema4a	5071	5687	7517	6159	6102	7193	7214	6815	5539	6505
Sema4b	228	215	182	240	53	118	77	173	145	238
Sema4c	53	148	179	205	109	151	87	52	43	59
Sema4d	8319	8693	11935	9686	8720	12464	10482	11971	9557	8821
Sema4f	241	234	279	176	321	264	363	333	244	155
Sema4g	0	2	4	1	0	2	0	0	0	2
Sema5a	4	1	1	3	0	0	0	0	0	0
Sema5b	0	0	0	0	0	0	0	0	0	0
Sema6a	0	0	0	0	1	1	2	0	0	0
Sema6b	47	68	86	58	23	57	100	91	66	83
Sema6c	9	39	2	22	8	23	10	8	9	12
Sema6d	60	47	90	33	9	10	26	86	14	87
Sema7a	13	20	73	43	30	74	18	34	28	19
Senp1	1473	1299	1731	1463	1165	1599	1325	1706	1224	1629
Senp2	1704	1521	2059	1530	1316	1753	1419	1388	1479	1761
Senp3	424	431	595	559	324	544	328	568	382	486
Senp5	475	525	729	420	430	657	539	556	347	448
Senp6	1068	1431	1728	1407	1096	1626	876	1180	958	1003
Senp7	678	505	515	532	436	677	601	635	559	545
Senp8	47	51	25	44	39	80	113	49	37	92
Sephs1	1578	1684	2250	1545	1343	1965	1162	1469	1198	1390
Sephs2	1589	1485	1950	1669	1603	1807	1494	1756	1474	1851
Sepsecs	467	485	478	362	264	375	332	284	293	420
Sept1	4611	5979	5833	7389	6740	9321	7124	6699	5473	3316
Sept10	88	46	77	43	32	70	25	68	51	65
Sept11	5001	5263	10265	5244	6032	9621	8621	7309	6351	4361
Sept12	1	0	0	0	0	0	1	2	0	0
Sept14	0	0	0	0	0	0	0	0	0	0
Sept2	1764	1731	2071	1562	1523	1788	1168	1609	1341	1537
Sept3	27	17	4	55	10	0	2	90	3	36
Sept4	81	46	47	45	54	46	47	50	33	51
Sept5	13	11	8	12	3	7	6	13	11	18
Sept6	3053	3161	3045	3220	2968	5508	4300	4013	3509	2438
Sept7	8835	11340	14589	8527	7614	12371	7664	7503	6584	6250
Sept8	780	369	445	283	167	160	176	345	319	374
Sept9	4701	6025	6674	6786	4807	7490	5384	6617	4951	4718
Serac1	46	54	66	30	28	46	17	53	47	46
